Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Pips,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
02/14/2013 07:45,02/14/2013 10:28,NZDUSD,Buy,0.050,0.83391,0.85191,0.84691,0.84921,23.0,0.72,00:02:43:04,71.9,1h 57m,10.35,0.10,33.35,,-3.25,,91.1,71.7,-10.35,
02/07/2013 23:45,02/13/2013 23:48,NZDUSD,Sell,0.050,0.84595,0.82795,0.83295,0.84596,-130.1,-4.17,06:00:03:21,4.9,7h 3m,149.35,6.76,19.25,,-130.1,,12.9,0.0,-149.35,
02/13/2013 12:45,02/13/2013 14:55,USDJPY,Sell,0.080,94.62600,92.77600,93.42600,93.42300,0.3,-0.02,00:02:10:33,11.6,15m,18.0,9.29,1.75,,-16.25,,9.7,91.9,-1.45,
02/12/2013 22:15,02/13/2013 06:27,NZDUSD,Buy,0.050,0.82735,0.84535,0.84035,0.84243,20.8,0.64,00:08:12:41,79.8,6h 33m,9.6,0.29,20.8,,-5.95,,77.8,100.0,0.00,
02/12/2013 23:00,02/13/2013 00:18,AUDUSD,Buy,0.050,1.01510,1.03710,1.03010,1.03101,9.1,0.28,00:01:18:01,100.0,1h 18m,3.2,0.11,9.1,,0.0,,100.0,100.0,0.00,
02/12/2013 20:30,02/12/2013 23:30,USDJPY,Sell,0.080,94.72500,92.87500,93.52500,93.42800,9.7,0.48,00:02:59:56,58.4,1h 45m,16.6,0.58,11.95,,-6.95,,63.2,88.1,-2.25,
02/12/2013 08:30,02/12/2013 10:00,GBPUSD,Sell,0.080,1.57798,1.56098,1.56598,1.56452,14.6,0.70,00:01:30:00,1.2,1m,0.0,0.07,14.6,,0.0,,100.0,100.0,0.00,
02/12/2013 07:30,02/12/2013 07:37,USDJPY,Buy,0.080,92.72200,94.57200,93.92200,94.02300,10.1,0.51,00:00:07:19,14.3,1m,0.0,0.10,10.1,,0.0,,100.0,100.0,0.00,
02/07/2013 15:00,02/11/2013 23:47,USDCHF,Sell,0.090,0.92047,0.90677,0.90847,0.92050,-120.3,-7.00,04:08:47:37,0.0,0s,126.5,126.58,0.0,,-126.5,,0.0,4.9,-120.30,
02/11/2013 09:15,02/11/2013 17:44,GBPUSD,Buy,0.090,1.56640,1.58340,1.57840,1.56641,-119.9,-6.04,00:08:29:18,0.0,0s,131.6,133.33,0.0,,-131.6,,0.0,8.9,-119.90,
02/08/2013 22:00,02/11/2013 00:30,USDCHF,Buy,0.080,0.90523,0.91893,0.91723,0.91776,5.3,0.23,02:02:30:16,2.2,1h 6m,7.2,0.22,5.9,,-1.3,,81.9,91.7,-0.60,
02/08/2013 20:45,02/08/2013 22:38,USDJPY,Sell,0.090,92.73700,92.21700,92.86700,92.72500,14.2,0.74,00:01:52:59,87.7,1h 39m,9.6,0.14,18.1,,-2.5,,87.9,81.1,-3.90,
02/08/2013 04:00,02/08/2013 15:15,USDCHF,Buy,0.080,0.90582,0.91952,0.91782,0.91833,5.1,0.22,00:11:14:57,5.1,34m,28.35,4.30,5.35,,-23.0,,18.9,99.1,-0.25,
02/08/2013 04:00,02/08/2013 09:07,EURUSD,Sell,0.080,1.34029,1.33779,1.34039,1.33898,14.1,0.61,00:05:07:02,24.5,1h 15m,14.0,0.65,16.7,,-10.9,,60.5,90.6,-2.60,
02/08/2013 04:00,02/08/2013 09:07,EURUSD,Sell,0.080,1.33990,1.33740,1.34040,1.33897,14.3,0.62,00:05:06:59,24.5,1h 15m,14.0,0.64,16.8,,-10.8,,60.9,90.9,-2.50,
02/07/2013 14:45,02/07/2013 19:30,USDJPY,Buy,0.090,92.40900,94.25900,93.60900,93.48300,-12.6,-0.72,00:04:45:04,19.3,55m,58.2,6.01,8.3,,-49.9,,14.3,64.1,-20.90,
02/07/2013 07:45,02/07/2013 15:14,NZDUSD,Sell,0.060,0.85026,0.83226,0.83726,0.83422,30.4,1.01,00:07:28:55,94.9,7h 6m,17.4,0.05,35.1,,-1.6,,95.6,87.2,-4.70,
02/07/2013 07:30,02/07/2013 10:49,AUDUSD,Sell,0.060,1.04738,1.02538,1.03238,1.03152,8.6,0.27,00:03:19:21,73.4,2h 26m,13.0,0.65,13.0,,-8.5,,60.5,79.5,-4.40,
02/06/2013 16:15,02/06/2013 23:30,USDCHF,Buy,0.090,0.90037,0.91407,0.91237,0.90987,-25.0,-1.42,00:07:15:01,0.0,0s,34.3,34.36,0.0,,-34.3,,0.0,27.1,-25.00,
02/06/2013 18:30,02/06/2013 18:37,AUDUSD,Sell,0.060,1.04735,1.02535,1.03235,1.03155,8.0,0.25,00:00:07:01,14.3,1m,0.0,0.13,8.0,,0.0,,100.0,100.0,0.00,
02/06/2013 15:00,02/06/2013 17:30,USDJPY,Buy,0.090,92.40600,94.25600,93.60600,93.63500,2.9,0.12,00:02:29:58,7.4,11m,21.4,5.10,4.2,,-21.4,,16.4,94.9,-1.30,
02/06/2013 14:45,02/06/2013 15:06,AUDUSD,Sell,0.060,1.04711,1.02511,1.03211,1.03135,7.6,0.23,00:00:21:14,4.8,1m,0.0,0.13,7.6,,0.0,,100.0,100.0,0.00,
02/05/2013 21:45,02/06/2013 03:00,GBPUSD,Sell,0.090,1.57783,1.56083,1.56583,1.56543,4.0,0.16,00:05:14:58,55.9,2h 56m,13.4,0.74,7.7,,-5.7,,57.5,72.4,-3.70,
02/04/2013 15:15,02/05/2013 02:45,USDJPY,Buy,0.090,91.49600,93.34600,92.69600,92.35200,-34.4,-1.89,00:11:30:02,6.4,44m,79.25,10.74,6.75,,-72.5,,8.5,48.1,-41.15,
02/01/2013 20:30,02/04/2013 16:20,USDCHF,Sell,0.100,0.91742,0.90372,0.90542,0.90939,-39.7,-2.39,02:19:50:31,0.0,0s,60.4,60.61,0.0,,-60.4,,0.0,34.3,-39.70,
02/04/2013 11:00,02/04/2013 14:15,GBPUSD,Sell,0.090,1.58356,1.56656,1.57156,1.57192,-3.6,-0.21,00:03:15:01,1.6,3m,23.8,16.00,1.4,,-22.4,,5.9,79.0,-5.00,
02/01/2013 20:30,02/04/2013 03:08,EURUSD,Buy,0.100,1.36321,1.36951,1.36651,1.36319,-33.2,-1.78,02:06:38:00,0.7,22m,37.95,6.99,4.75,,-33.2,,12.5,0.0,-37.95,
02/01/2013 23:45,02/04/2013 01:01,EURUSD,Buy,0.090,1.36457,1.36707,1.36447,1.36460,1.3,0.02,02:01:16:53,,,,,,,,,,,,
02/01/2013 22:45,02/04/2013 00:05,NZDUSD,Buy,0.060,0.83198,0.84998,0.84498,0.84789,29.1,0.91,02:01:20:13,0.3,8m,3.15,0.11,29.1,,-3.15,,90.2,100.0,0.00,
02/01/2013 16:15,02/01/2013 16:55,USDJPY,Buy,0.100,90.71800,92.56800,91.91800,92.02600,10.8,0.59,00:00:40:05,44.0,17m,14.6,1.06,12.8,,-13.6,,48.5,92.4,-2.00,
01/30/2013 20:15,02/01/2013 15:45,NZDUSD,Sell,0.060,0.84523,0.82723,0.83223,0.84525,-130.2,-4.10,01:19:30:07,3.7,1h 36m,156.75,7.78,17.85,,-138.9,,11.4,5.6,-148.05,
02/01/2013 14:00,02/01/2013 14:52,EURUSD,Buy,0.090,1.36429,1.36679,1.36379,1.36549,17.0,0.75,00:00:52:00,100.0,52m,6.7,0.06,17.15,,0.0,,100.0,99.1,-0.15,
02/01/2013 14:00,02/01/2013 14:52,EURUSD,Buy,0.100,1.36397,1.36647,1.36387,1.36546,15.9,0.79,00:00:52:00,100.0,52m,6.7,0.06,16.35,,0.0,,100.0,97.2,-0.45,
01/31/2013 22:15,02/01/2013 01:00,GBPUSD,Buy,0.090,1.57387,1.59087,1.58587,1.58589,0.2,-0.02,00:02:44:58,4.3,7m,16.6,5.64,2.5,,-14.1,,15.1,86.1,-2.30,
01/31/2013 21:15,01/31/2013 23:15,EURUSD,Buy,0.100,1.34535,1.35995,1.35735,1.35810,7.5,0.35,00:02:00:04,70.3,1h 24m,5.2,0.47,8.3,,-3.9,,68.0,93.4,-0.80,
01/31/2013 08:30,01/31/2013 11:30,USDCHF,Sell,0.100,0.92221,0.90851,0.91021,0.90997,2.4,0.10,00:03:00:05,20.5,36m,15.0,2.70,5.3,,-14.3,,27.0,85.2,-2.90,
01/31/2013 02:15,01/31/2013 05:13,AUDUSD,Sell,0.060,1.04189,1.03499,1.04199,1.04050,14.9,0.45,00:02:57:54,8.5,15m,10.6,0.51,19.7,,-10.1,,66.1,83.9,-4.80,
01/30/2013 15:41,01/30/2013 20:45,USDJPY,Buy,0.100,89.98600,91.83600,91.18600,91.12200,-6.4,-0.40,00:05:03:06,10.9,33m,29.6,3.93,6.0,,-23.6,,20.3,58.1,-12.40,
01/30/2013 15:33,01/30/2013 15:41,USDJPY,Buy,0.100,91.18400,91.70400,91.05400,91.18200,12.8,0.70,00:00:08:46,100.0,8m,3.0,0.08,12.8,,0.0,,100.0,100.0,0.00,
01/30/2013 15:30,01/30/2013 15:33,USDJPY,Buy,0.100,91.05300,91.57300,90.92300,91.05200,12.9,0.72,00:00:02:59,,,,,,,,,,,,
01/30/2013 02:00,01/30/2013 04:15,USDCHF,Sell,0.100,0.93425,0.92055,0.92225,0.92170,5.5,0.28,00:02:15:13,97.1,2h 11m,6.0,0.14,7.3,,-1.0,,88.0,78.3,-1.80,
01/29/2013 16:15,01/29/2013 17:05,USDJPY,Sell,0.100,90.57800,90.05800,90.70800,90.57400,13.4,0.76,00:00:50:00,62.0,31m,7.4,0.22,16.6,,-3.6,,82.2,84.2,-3.20,
01/28/2013 22:00,01/29/2013 00:30,GBPUSD,Sell,0.100,1.58166,1.56466,1.56966,1.56920,4.6,0.20,00:02:30:02,100.0,2h 30m,7.8,0.08,12.2,,0.0,,100.0,37.7,-7.60,
01/28/2013 18:00,01/28/2013 19:06,AUDUSD,Sell,0.060,1.05576,1.03376,1.04076,1.03980,9.6,0.29,00:01:05:59,1.6,1m,0.0,0.10,9.6,,0.0,,100.0,100.0,0.00,
01/28/2013 07:45,01/28/2013 13:45,USDJPY,Buy,0.100,89.79400,91.64400,90.99400,90.74300,-25.1,-1.52,00:06:00:02,0.0,0s,43.45,43.48,0.0,,-43.45,,0.0,42.2,-25.10,
01/25/2013 22:45,01/28/2013 00:15,USDJPY,Buy,0.100,91.05300,91.57300,90.92300,91.08700,16.4,0.94,02:01:29:58,99.6,2d 1h ,6.1,0.06,16.4,,0.0,,100.0,100.0,0.00,
01/25/2013 23:15,01/28/2013 00:05,AUDUSD,Sell,0.060,1.05759,1.03559,1.04259,1.04158,10.1,0.27,02:00:50:22,4.7,2h 17m,9.8,0.06,16.35,,0.0,,100.0,61.8,-6.25,
01/25/2013 16:30,01/25/2013 17:12,USDCHF,Sell,0.100,0.92543,0.92373,0.92543,0.92373,17.0,0.97,00:00:42:50,72.1,30m,12.2,0.34,18.0,,-6.2,,74.4,95.9,-1.00,
01/23/2013 14:15,01/23/2013 18:30,USDJPY,Sell,0.100,89.69300,87.84300,88.49300,88.47300,2.0,0.09,00:04:14:59,23.6,1h 0m,21.4,2.29,6.5,,-14.9,,30.4,79.0,-4.50,
01/22/2013 20:15,01/22/2013 23:30,USDJPY,Sell,0.090,89.90900,88.05900,88.70900,88.70900,0.0,-0.03,00:03:15:02,50.0,1h 37m,9.3,1.58,3.6,,-5.7,,38.7,61.3,-3.60,
01/22/2013 18:00,01/22/2013 21:18,AUDUSD,Buy,0.060,1.04061,1.06261,1.05561,1.05647,8.6,0.26,00:03:17:58,59.0,1h 56m,6.8,0.55,8.6,,-4.7,,64.7,100.0,0.00,
01/22/2013 15:15,01/22/2013 18:11,USDCHF,Sell,0.090,0.94197,0.92827,0.92997,0.92886,11.1,0.57,00:02:56:36,63.9,1h 52m,12.6,0.51,11.6,,-5.9,,66.3,97.1,-0.50,
01/22/2013 16:15,01/22/2013 16:32,USDJPY,Sell,0.090,90.17200,88.32200,88.97200,88.86500,10.7,0.57,00:00:17:21,,,,,,,,,,,,
01/21/2013 02:45,01/21/2013 09:30,USDJPY,Buy,0.100,88.66300,90.51300,89.86300,89.65900,-20.4,-1.30,00:06:45:01,0.0,0s,35.0,35.09,0.0,,-35.0,,0.0,41.7,-20.40,
01/21/2013 03:00,01/21/2013 07:45,GBPUSD,Sell,0.090,1.59774,1.58074,1.58574,1.58625,-5.1,-0.29,00:04:45:00,0.0,0s,11.8,11.81,0.0,,-11.8,,0.0,56.8,-5.10,
01/18/2013 11:15,01/18/2013 14:15,USDJPY,Buy,0.100,88.64900,90.49900,89.84900,89.90100,5.2,0.28,00:03:00:02,38.5,1h 9m,13.6,1.34,7.1,,-9.5,,42.8,88.6,-1.90,
01/18/2013 10:00,01/18/2013 10:50,USDCHF,Buy,0.100,0.92425,0.93795,0.93625,0.93750,12.5,0.70,00:00:50:02,,,,,,,,,,,,
01/18/2013 03:15,01/18/2013 04:03,EURUSD,Buy,0.090,1.33668,1.33918,1.33658,1.33668,1.0,0.01,00:00:48:29,,,,,,,,,,,,
01/18/2013 03:15,01/18/2013 03:28,USDJPY,Buy,0.090,89.79300,90.31300,89.66300,89.85900,19.6,1.07,00:00:13:01,,,,,,,,,,,,
01/17/2013 20:00,01/18/2013 00:06,GBPUSD,Sell,0.090,1.61110,1.59410,1.59910,1.59950,-4.0,-0.24,00:04:06:14,0.0,0s,15.5,15.50,0.0,,-15.5,,0.0,74.2,-4.00,
01/16/2013 23:15,01/17/2013 02:00,USDCHF,Buy,0.090,0.91888,0.93258,0.93088,0.93136,4.8,0.23,00:02:44:57,63.7,1h 45m,3.7,0.35,4.8,,-1.7,,73.8,100.0,0.00,
01/16/2013 16:45,01/16/2013 21:30,USDJPY,Sell,0.090,89.53700,87.68700,88.33700,88.49700,-16.0,-0.94,00:04:45:24,0.0,0s,28.9,28.90,0.0,,-28.9,,0.0,44.6,-16.00,
01/16/2013 17:45,01/16/2013 19:30,GBPUSD,Sell,0.090,1.61226,1.59526,1.60026,1.59869,15.7,0.76,00:01:45:01,62.5,1h 5m,5.6,0.22,18.3,,-4.0,,82.1,88.3,-2.60,
01/16/2013 08:45,01/16/2013 14:45,USDCHF,Buy,0.090,0.91904,0.93274,0.93104,0.93021,-8.3,-0.49,00:06:00:01,8.0,28m,25.2,14.77,1.6,,-23.6,,6.3,60.7,-9.90,
01/16/2013 09:00,01/16/2013 09:30,USDJPY,Sell,0.090,89.46400,87.61400,88.26400,88.16300,10.1,0.55,00:00:30:33,,,,,,,,,,,,
01/15/2013 22:45,01/15/2013 23:17,USDJPY,Sell,0.090,88.75300,88.23300,88.88300,88.74400,13.9,0.76,00:00:32:01,,,,,,,,,,,,
01/15/2013 09:30,01/15/2013 12:28,USDCHF,Buy,0.090,0.92312,0.92482,0.92312,0.92483,17.1,0.91,00:02:57:53,63.7,1h 53m,9.9,0.37,19.4,,-7.1,,73.2,91.3,-2.30,
01/14/2013 22:00,01/14/2013 23:45,GBPUSD,Sell,0.090,1.62056,1.60356,1.60856,1.60727,12.9,0.63,00:01:45:00,85.8,1h 30m,5.9,0.10,14.7,,-1.4,,91.3,88.8,-1.80,
01/14/2013 08:30,01/14/2013 17:45,USDCHF,Sell,0.090,0.92531,0.91161,0.91331,0.91716,-38.5,-2.15,00:09:14:50,2.8,15m,58.6,19.96,2.8,,-55.8,,4.8,29.5,-41.30,
01/14/2013 15:00,01/14/2013 15:39,EURUSD,Buy,0.090,1.33406,1.33656,1.33396,1.33580,18.4,0.90,00:00:39:02,,,,,,,,,,,,
01/14/2013 09:00,01/14/2013 12:15,EURUSD,Buy,0.090,1.32620,1.34080,1.33820,1.33886,6.6,0.30,00:03:14:59,16.7,32m,28.5,4.32,6.6,,-28.5,,18.8,100.0,0.00,
01/11/2013 01:30,01/14/2013 04:47,AUDUSD,Buy,0.060,1.04393,1.06593,1.05893,1.05495,-39.8,-1.34,03:03:17:08,0.0,0s,63.2,63.29,0.0,,-63.2,,0.0,37.0,-39.80,
01/11/2013 21:15,01/14/2013 00:15,USDCHF,Sell,0.090,0.92480,0.91110,0.91280,0.91316,-3.6,-0.24,02:03:00:03,1.0,30m,6.6,2.87,2.3,,-6.6,,25.8,33.7,-5.90,
01/11/2013 23:45,01/14/2013 00:08,USDJPY,Buy,0.080,89.24900,89.76900,89.11900,89.24900,13.0,0.63,02:00:23:11,1.1,31m,5.6,0.05,18.6,,0.0,,100.0,69.9,-5.60,
01/11/2013 22:15,01/14/2013 00:07,EURUSD,Buy,0.090,1.33361,1.33611,1.33351,1.33549,19.8,0.97,02:01:51:59,100.0,2d 1h ,0.0,0.05,19.8,,0.0,,100.0,100.0,0.00,
01/11/2013 02:45,01/11/2013 14:45,USDCHF,Sell,0.090,0.92701,0.91331,0.91501,0.91626,-12.5,-0.73,00:12:00:01,0.0,0s,25.5,25.51,0.0,,-25.5,,0.0,51.0,-12.50,
01/11/2013 14:00,01/11/2013 14:40,EURUSD,Buy,0.080,1.32579,1.32829,1.32529,1.32719,19.0,0.84,00:00:40:01,,,,,,,,,,,,
01/11/2013 14:00,01/11/2013 14:40,EURUSD,Buy,0.090,1.32538,1.32788,1.32528,1.32727,19.9,1.00,00:00:40:00,,,,,,,,,,,,
01/11/2013 08:45,01/11/2013 09:30,USDJPY,Buy,0.080,87.75000,89.60000,88.95000,89.04600,9.6,0.47,00:00:45:01,,,,,,,,,,,,
01/11/2013 02:45,01/11/2013 09:15,GBPUSD,Buy,0.090,1.60311,1.62011,1.61511,1.61499,-1.2,-0.10,00:06:30:00,7.7,30m,12.9,9.76,1.2,,-11.7,,9.3,81.4,-2.40,
01/11/2013 04:00,01/11/2013 07:30,EURUSD,Buy,0.080,1.32196,1.32826,1.32526,1.32625,9.9,0.43,00:03:29:59,100.0,3h 29m,6.1,0.10,9.9,,0.0,,100.0,100.0,0.00,
01/11/2013 04:00,01/11/2013 05:37,EURUSD,Buy,0.080,1.32530,1.32780,1.32520,1.32532,1.2,0.02,00:01:37:56,,,,,,,,,,,,
01/10/2013 22:45,01/11/2013 00:15,USDCHF,Sell,0.090,0.92679,0.91309,0.91479,0.91329,15.0,0.83,00:01:30:15,,,,,,,,,,,,
01/10/2013 23:00,01/11/2013 00:06,GBPUSD,Buy,0.090,1.60274,1.61974,1.61474,1.61647,17.3,0.89,00:01:06:06,,,,,,,,,,,,
01/09/2013 03:45,01/09/2013 12:45,USDJPY,Sell,0.090,88.54800,86.69800,87.34800,87.48600,-13.8,-0.88,00:09:00:00,0.0,0s,26.3,26.32,0.0,,-26.3,,0.0,47.5,-13.80,
01/08/2013 21:00,01/09/2013 00:15,USDCHF,Buy,0.090,0.91225,0.92595,0.92425,0.92407,-1.8,-0.14,00:03:15:09,0.0,0s,5.1,5.10,0.0,,-5.1,,0.0,64.7,-1.80,
01/08/2013 12:45,01/08/2013 16:30,USDJPY,Sell,0.090,88.67400,86.82400,87.47400,87.36000,11.4,0.67,00:03:44:59,50.0,1h 52m,11.0,0.71,13.4,,-9.5,,58.5,91.3,-2.00,
01/08/2013 08:45,01/08/2013 11:30,USDCHF,Sell,0.090,0.93386,0.92016,0.92186,0.92132,5.4,0.28,00:02:44:55,83.4,2h 17m,5.2,0.40,6.5,,-2.6,,71.4,87.9,-1.10,
01/08/2013 03:15,01/08/2013 04:30,USDCHF,Sell,0.090,0.93345,0.91975,0.92145,0.92026,11.9,0.66,00:01:15:43,,,,,,,,,,,,
01/07/2013 08:15,01/07/2013 11:45,USDJPY,Buy,0.090,86.55500,88.40500,87.75500,87.83700,8.2,0.48,00:03:30:00,85.8,3h 0m,15.6,1.09,8.2,,-8.9,,48.0,100.0,0.00,
01/07/2013 03:45,01/07/2013 04:18,USDJPY,Buy,0.090,86.76500,88.61500,87.96500,88.06900,10.4,0.61,00:00:33:04,,,,,,,,,,,,
01/04/2013 20:30,01/07/2013 02:15,GBPUSD,Sell,0.080,1.61704,1.60004,1.60504,1.60578,-7.4,-0.40,02:05:45:03,0.0,0s,29.0,29.07,0.0,,-29.0,,0.0,74.5,-7.40,
01/04/2013 15:45,01/07/2013 01:15,USDCHF,Buy,0.090,0.91668,0.93038,0.92868,0.92491,-37.7,-2.22,02:09:30:07,0.0,0s,55.2,55.25,0.0,,-55.2,,0.0,31.7,-37.70,
01/04/2013 15:45,01/07/2013 01:15,EURUSD,Sell,0.090,1.31427,1.29967,1.30227,1.30675,-44.8,-2.38,02:09:29:59,0.0,0s,63.4,63.69,0.0,,-63.4,,0.0,29.3,-44.80,
01/04/2013 21:30,01/07/2013 00:15,USDJPY,Buy,0.080,86.92800,88.77800,88.12800,88.24000,11.2,0.56,02:02:44:59,99.1,2d 2h ,8.8,0.05,20.0,,0.0,,100.0,56.0,-8.80,
01/04/2013 16:45,01/04/2013 19:30,GBPUSD,Sell,0.080,1.61676,1.59976,1.60476,1.60330,14.6,0.66,00:02:44:58,100.0,2h 44m,2.1,0.06,16.7,,0.0,,100.0,87.4,-2.10,
01/04/2013 16:00,01/04/2013 17:30,USDJPY,Buy,0.080,86.73100,88.58100,87.93100,88.03100,10.0,0.51,00:01:30:04,,,,,,,,,,,,
01/04/2013 15:45,01/04/2013 15:53,USDJPY,Buy,0.090,87.98400,88.50400,87.85400,88.00500,15.1,0.89,00:00:08:01,,,,,,,,,,,,
01/04/2013 07:15,01/04/2013 09:11,USDCHF,Buy,0.090,0.92745,0.92915,0.92745,0.92879,13.4,0.75,00:01:55:58,,,,,,,,,,,,
01/03/2013 18:15,01/03/2013 21:00,USDCHF,Buy,0.090,0.92201,0.92371,0.92201,0.92371,17.0,0.97,00:02:45:43,66.7,1h 50m,20.0,0.04,37.0,,-1.3,,96.6,47.8,-20.00,
01/03/2013 11:00,01/03/2013 12:04,USDCHF,Buy,0.090,0.91888,0.92058,0.91888,0.92059,17.1,0.98,00:01:04:55,,,,,,,,,,,,
01/03/2013 08:30,01/03/2013 09:45,USDCHF,Buy,0.090,0.90785,0.92155,0.91985,0.92062,7.7,0.42,00:01:15:02,,,,,,,,,,,,
01/03/2013 03:30,01/03/2013 04:19,AUDUSD,Buy,0.050,1.03357,1.05557,1.04857,1.04935,7.8,0.22,00:00:49:37,,,,,,,,,,,,
01/02/2013 22:30,01/03/2013 01:45,USDCHF,Buy,0.080,0.90644,0.92014,0.91844,0.91832,-1.2,-0.09,00:03:15:02,0.0,0s,11.1,11.11,0.0,,-11.1,,0.0,89.2,-1.20,
01/02/2013 22:15,01/03/2013 01:30,EURUSD,Sell,0.080,1.32972,1.31512,1.31772,1.31779,-0.7,-0.06,00:03:15:04,14.3,27m,10.8,8.31,1.3,,-10.8,,10.7,83.5,-2.00,
01/02/2013 22:00,01/03/2013 01:30,EURUSD,Sell,0.090,1.32087,1.31457,1.31757,1.31779,-2.2,-0.15,00:03:30:04,0.0,0s,12.3,12.30,0.0,,-12.3,,0.0,82.1,-2.20,
01/02/2013 11:30,01/02/2013 14:30,USDCHF,Sell,0.090,0.92352,0.90982,0.91152,0.91076,7.6,0.42,00:03:00:01,42.9,1h 17m,13.6,1.56,8.7,,-13.6,,39.0,95.1,-1.10,
01/02/2013 08:45,01/02/2013 10:47,NZDUSD,Buy,0.050,0.82223,0.84023,0.83523,0.83735,21.2,0.63,00:02:01:14,100.0,2h 1m,2.9,0.05,21.2,,0.0,,100.0,100.0,0.00,
12/28/2012 14:30,12/31/2012 18:00,USDCHF,Buy,0.090,0.90370,0.91740,0.91570,0.91540,-3.0,-0.22,03:03:30:00,0.0,0s,35.9,35.97,0.0,,-35.9,,0.0,91.6,-3.00,
12/26/2012 16:15,12/26/2012 17:50,AUDUSD,Sell,0.050,1.05203,1.03003,1.03703,1.03603,10.0,0.29,00:01:35:00,,,,,,,,,,,,
12/26/2012 11:30,12/26/2012 15:15,GBPUSD,Sell,0.090,1.62548,1.60848,1.61348,1.61268,8.0,0.41,00:03:45:00,,,,,,,,,,,,
12/24/2012 07:15,12/24/2012 14:00,USDCHF,Buy,0.090,0.90426,0.91796,0.91626,0.91381,-24.5,-1.51,00:06:45:00,0.0,0s,27.8,27.86,0.0,,-27.8,,0.0,11.9,-24.50,
12/24/2012 07:45,12/24/2012 11:45,AUDUSD,Sell,0.050,1.05580,1.03380,1.04080,1.04034,4.6,0.12,00:04:00:00,75.0,3h 0m,5.2,0.70,7.4,,-5.2,,58.7,77.8,-2.80,
12/21/2012 23:00,12/24/2012 04:00,USDCHF,Buy,0.090,0.90443,0.91813,0.91643,0.91689,4.6,0.24,02:05:00:00,5.7,3h 1m,4.3,0.93,4.6,,-4.3,,51.7,100.0,0.00,
12/21/2012 08:15,12/21/2012 09:06,USDCHF,Buy,0.090,0.90181,0.91551,0.91381,0.91491,11.0,0.63,00:00:51:00,,,,,,,,,,,,
12/19/2012 14:45,12/20/2012 02:15,GBPUSD,Buy,0.090,1.61674,1.63374,1.62874,1.62537,-33.7,-1.86,00:11:30:00,0.0,0s,42.6,42.74,0.0,,-42.6,,0.0,20.9,-33.70,
12/19/2012 17:30,12/19/2012 22:45,USDCHF,Sell,0.080,0.92352,0.90982,0.91152,0.91189,-3.7,-0.23,00:05:15:02,0.0,0s,8.9,8.90,0.0,,-8.9,,0.0,58.4,-3.70,
12/19/2012 19:00,12/19/2012 22:45,EURUSD,Buy,0.080,1.31278,1.32738,1.32478,1.32501,2.3,0.08,00:03:45:00,,,,,,,,,,,,
12/19/2012 19:45,12/19/2012 20:20,AUDUSD,Sell,0.050,1.06533,1.04333,1.05033,1.04958,7.5,0.21,00:00:35:00,,,,,,,,,,,,
12/19/2012 17:00,12/19/2012 17:31,EURUSD,Buy,0.090,1.32518,1.33148,1.32848,1.32514,-33.4,-1.81,00:00:31:53,,,,,,,,,,,,
12/19/2012 10:30,12/19/2012 11:28,USDCHF,Sell,0.090,0.91297,0.91127,0.91297,0.91131,16.6,0.94,00:00:58:00,,,,,,,,,,,,
12/18/2012 21:45,12/19/2012 01:30,EURUSD,Buy,0.090,1.31915,1.32545,1.32245,1.32332,8.7,0.43,00:03:45:00,,,,,,,,,,,,
12/18/2012 22:00,12/19/2012 00:06,USDCHF,Sell,0.080,0.92561,0.91191,0.91361,0.91312,4.9,0.22,00:02:06:00,,,,,,,,,,,,
12/17/2012 20:00,12/17/2012 23:15,USDCHF,Sell,0.080,0.93023,0.91653,0.91823,0.91765,5.8,0.27,00:03:15:00,,,,,,,,,,,,
12/17/2012 20:00,12/17/2012 23:15,EURUSD,Buy,0.090,1.30363,1.31823,1.31563,1.31631,6.8,0.33,00:03:15:00,,,,,,,,,,,,
12/17/2012 20:30,12/17/2012 23:00,GBPUSD,Buy,0.080,1.60738,1.62438,1.61938,1.62030,9.2,0.42,00:02:30:00,,,,,,,,,,,,
12/17/2012 09:00,12/17/2012 14:15,USDJPY,Buy,0.090,82.76700,84.61700,83.96700,83.76900,-19.8,-1.32,00:05:15:00,0.0,0s,27.3,27.32,0.0,,-27.3,,0.0,27.5,-19.80,
12/17/2012 03:00,12/17/2012 07:00,GBPUSD,Buy,0.090,1.60381,1.62081,1.61581,1.61713,13.2,0.68,00:04:00:00,100.0,4h 0m,1.8,0.08,13.2,,0.0,,100.0,100.0,0.00,
12/17/2012 02:15,12/17/2012 06:15,USDCHF,Sell,0.090,0.93075,0.91705,0.91875,0.91893,-1.8,-0.14,00:04:00:00,25.0,1h 0m,8.1,0.56,6.3,,-3.5,,64.3,17.3,-8.10,
12/14/2012 22:45,12/17/2012 00:05,USDCHF,Sell,0.090,0.93038,0.91668,0.91838,0.91636,20.2,1.17,02:01:20:00,,,,,,,,,,,,
